parish_id,parish_name,registered_voters,municipality_id
101602,Alqueidão da Serra,1489,1016
101605,Calvaria de Cima,2132,1016
101606,Juncal,2773,1016
101608,Mira de Aire,3087,1016
101609,Pedreiras,2204,1016
101610,São Bento,703,1016
101613,Serro Ventoso,793,1016
101614,Porto de Mós - São João Baptista e São Pedro,5219,1016
101615,Alvados e Alcaria,669,1016
101616,Arrimal e Mendiga,1346,1016
110106,Carnota,1365,1101
110107,Meca,1456,1101
110108,Olhalvo,1684,1101
110109,Ota,1062,1101
110113,Ventosa,1764,1101
110114,Vila Verde dos Francos,989,1101
110117,Abrigada e Cabanas de Torres,3695,1101
110118,Aldeia Galega da Merceana e Aldeia Gavinha,2557,1101
110119,Alenquer (Santo Estêvão e Triana),10334,1101
110120,Carregado e Cadafais,11133,1101
110121,Ribafria e Pereiro de Palhacana,1424,1101
110201,Arranhó,2182,1102
110202,Arruda dos Vinhos,8044,1102
110203,Cardosas,711,1102
110204,São Tiago dos Velhos,1162,1102
110301,Alcoentre,2292,1103
110302,Aveiras de Baixo,1122,1103
110303,Aveiras de Cima,4031,1103
110304,Azambuja,6902,1103
110306,Vale do Paraíso,800,1103
110307,Vila Nova da Rainha,712,1103
110310,"Manique do Intendente, V.N.de S.Pedro e Maçussa",1897,1103
110401,Alguber,716,1104
110407,Peral,851,1104
110409,Vermelha,1164,1104
110410,Vilar,1525,1104
110411,Cadaval e Pêro Moniz,3349,1104
110412,Lamas e Cercal,3241,1104
110413,Painho e Figueiros,1631,1104
110501,Alcabideche,36236,1105
110506,São Domingos de Rana,50344,1105
110507,Carcavelos e Parede,38239,1105
110508,Cascais e Estoril,52535,1105
110601,Ajuda,12165,1106
110602,Alcântara,11032,1106
110607,Beato,10107,1106
110608,Benfica,31600,1106
110610,Campolide,12358,1106
110611,Carnide,15734,1106
110618,Lumiar,39593,1106
110621,Marvila,32380,1106
110633,Olivais,27914,1106
110639,São Domingos de Benfica,29886,1106
110654,Alvalade,29052,1106
110655,Areeiro,18697,1106
110656,Arroios,26391,1106
110657,Avenidas Novas,20654,1106
110658,Belém,13597,1106
110659,Campo de Ourique,17810,1106
110660,Estrela,14572,1106
110661,Misericórdia,8889,1106
110662,Parque das Nações,17203,1106
110663,Penha de França,23272,1106
110664,Santa Clara,19196,1106
110665,Santa Maria Maior,8537,1106
110666,Santo António,9592,1106
110667,São Vicente,10492,1106
110702,Bucelas,3823,1107
110705,Fanhões,2272,1107
110707,Loures,25402,1107
110708,Lousa,2683,1107
110726,Moscavide e Portela,17385,1107
110727,Sacavém e Prior Velho,19989,1107
110728,"Santa Iria de Azoia, São João da Talha e Bobadela",37892,1107
110729,Santo Antão e São Julião do Tojal,7166,1107
110730,Santo António dos Cavaleiros e Frielas,24769,1107
110731,"Camarate, Unhos e Apelação",27112,1107
110803,Moita dos Ferreiros,1565,1108
110805,Reguengo Grande,1454,1108
110806,Santa Bárbara,1752,1108
110808,Vimeiro,1305,1108
110810,Ribamar,1925,1108
110812,Lourinhã e Atalaia,11389,1108
110813,Miragaia e Marteleira,3230,1108
110814,São Bartolomeu dos Galegos e Moledo,1430,1108
110902,Carvoeira,2275,1109
110904,Encarnação,4022,1109
110906,Ericeira,9645,1109
110909,Mafra,17078,1109
110911,Milharado,6243,1109
110913,Santo Isidoro,3542,1109
110918,Azueira e Sobral da Abelheira,3775,1109
110919,"Enxara do Bispo, Gradil e Vila Franca do Rosário",3299,1109
110920,Igreja Nova e Cheleiros,3911,1109
110921,Malveira e São Miguel de Alcainça,7723,1109
110922,Venda do Pinheiro e Santo Estêvão das Galés,9046,1109
111002,Barcarena,12287,1110
111009,Porto Salvo,12945,1110
111012,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",40467,1110
111013,Carnaxide e Queijas,30466,1110
111014,"Oeiras e S.Julião da Barra, Paço de Arcos e Caxias",49176,1110
111102,Algueirão-Mem Martins,56723,1111
111105,Colares,6544,1111
111108,Rio de Mouro,41557,1111
111115,Casal de Cambra,10580,1111
111122,Agualva e Mira-Sintra,35234,1111
111123,"Almargem do Bispo, Pêro Pinheiro e Montelavar",14860,1111
111124,Cacém e São Marcos,31997,1111
111125,Massamá e Monte Abraão,42121,1111
111126,Queluz e Belas,44776,1111
111127,São João das Lampas e Terrugem,15092,1111
111128,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",24536,1111
111201,Santo Quintino,3325,1112
111202,Sapataria,2647,1112
111203,Sobral de Monte Agraço,3016,1112
111306,Freiria,2104,1113
111310,Ponte do Rol,2176,1113
111311,Ramalhal,3036,1113
111314,São Pedro da Cadeira,4551,1113
111316,Silveira,8435,1113
111317,Turcifal,3046,1113
111318,Ventosa,4443,1113
111321,A dos Cunhados e Maceira,9625,1113
111322,Campelos e Outeiro da Cabeça,3147,1113
111323,Carvoeira e Carmões,2093,1113
111324,Dois Portos e Runa,2586,1113
111325,Maxial e Monte Redondo,3024,1113
111326,"Santa Maria, São Pedro e Matacães",23102,1113
111408,Vialonga,17748,1114
111409,Vila Franca de Xira,15409,1114
111412,"Alhandra, São João dos Montes e Calhandriz",10811,1114
111413,Alverca do Ribatejo e Sobralinho,30221,1114
111414,Castanheira do Ribatejo e Cachoeiras,6662,1114
111415,Póvoa de Santa Iria e Forte da Casa,34001,1114
111512,Alfragide,13772,1115
111513,Águas Livres,31152,1115
111514,Encosta do Sol,22146,1115
111515,Falagueira-Venda Nova,17194,1115
111516,Mina de Água,35359,1115
111517,Venteira,22383,1115
111603,Odivelas,50264,1116
111608,Pontinha e Famões,30865,1116
111609,Póvoa de Santo Adrião e Olival Basto,15723,1116
111610,Ramada e Caneças,28544,1116
120101,Alter do Chão,1815,1201
120102,Chancelaria,360,1201
120103,Seda,250,1201
120104,Cunheira,247,1201
120201,Assunção,1590,1202
120202,Esperança,599,1202
120203,Mosteiros,298,1202
120302,Aldeia Velha,204,1203
120303,Avis,1357,1203
120305,Ervedal,392,1203
120306,Figueira e Barros,212,1203
120309,Alcórrego e Maranhão,368,1203
120310,Benavila e Valongo,751,1203
120401,Nossa Senhora da Expectação,3188,1204
120402,Nossa Senhora da Graça dos Degolados,508,1204
120403,São João Baptista,3272,1204
120501,Nossa Senhora da Graça de Póvoa e Meadas,434,1205
120502,Santa Maria da Devesa,1268,1205
120503,Santiago Maior,245,1205
120504,São João Baptista,665,1205
120601,Aldeia da Mata,278,1206
120604,Gáfete,651,1206
120605,Monte da Pedra,194,1206
120607,"Crato e Mártires, Flor da Rosa e Vale do Peso",1741,1206
120706,Santa Eulália,888,1207
120707,São Brás e São Lourenço,1480,1207
120708,São Vicente e Ventosa,645,1207
120712,"Assunção, Ajuda, Salvador e Santo Ildefonso",8087,1207
120713,"Caia, São Pedro e Alcáçova",4804,1207
120714,Barbacena e Vila Fernando,681,1207
120715,Terrugem e Vila Boim,1901,1207
120801,Cabeço de Vide,827,1208
120802,Fronteira,1567,1208
120803,São Saturnino,203,1208
120902,Belver,524,1209
120903,Comenda,619,1209
120905,Margem,580,1209
120906,Gavião e Atalaia,1361,1209
121001,Beirã,332,1210
121002,Santa Maria de Marvão,301,1210
121003,Santo António das Areias,840,1210
121004,São Salvador da Aramenha,1021,1210
121101,Assumar,508,1211
121102,Monforte,1081,1211
121103,Santo Aleixo,446,1211
121104,Vaiamonte,524,1211
121201,Alpalhão,934,1212
121205,Montalvão,287,1212
121207,Santana,228,1212
121208,São Matias,185,1212
121210,Tolosa,721,1212
121211,Arez e Amieira do Tejo,326,1212
121212,"Espírito Santo, Nossa Senhora da Graça e São Simão",2829,1212
121301,Galveias,1025,1213
121302,Montargil,1659,1213
121304,Foros de Arrão,754,1213
121305,Longomel,915,1213
121308,"Ponte de Sor, Tramaga e Vale de Açor",9176,1213
121401,Alagoa,469,1214
121402,Alegrete,1202,1214
121404,Fortios,1570,1214
121410,Urra,1486,1214
121411,Sé e São Lourenço,12644,1214
121412,Reguengo e São Julião,716,1214
121413,Ribeira de Nisa e Carreiras,1449,1214
121501,Cano,980,1215
121502,Casa Branca,889,1215
121503,Santo Amaro,483,1215
121504,Sousel,1498,1215
130103,Ansiães,526,1301
130107,Candemil,676,1301
130112,Fregim,2310,1301
130115,Fridão,662,1301
130117,Gondar,1457,1301
130118,Jazente,551,1301
130119,Lomba,811,1301
130120,Louredo,626,1301
130121,Lufrei,1537,1301
130123,Mancelos,2909,1301
130126,Padronelo,703,1301
130128,Rebordelo,244,1301
130129,Salvador do Monte,853,1301
130134,Gouveia (São Simão),537,1301
130135,Telões,3804,1301
130136,Travanca,1810,1301
130138,Vila Caiz,2589,1301
130139,Vila Chã do Marão,839,1301
130141,"Aboadela, Sanche e Várzea",1569,1301
130142,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",10687,1301
130143,"Bustelo, Carneiro e Carvalho de Rei",785,1301
130144,Figueiró (Santiago e Santa Cristina),3681,1301
130145,Freixo de Cima e de Baixo,3227,1301
130146,Olo e Canadelo,506,1301
130147,Vila Meã,4320,1301
130148,"Vila Garcia, Aboim e Chapa",1673,1301
130204,Frende,550,1302
130205,Gestaçô,984,1302
130206,Gove,1657,1302
130207,Grilo,448,1302
130208,Loivos do Monte,302,1302
130215,Santa Marinha do Zêzere,2244,1302
130219,Valadares,763,1302
130220,Viariz,287,1302
130221,Ancede e Ribadouro,2102,1302
130222,Baião (Santa Leocádia) e Mesquinhata,625,1302
130223,Campelo e Ovil,3278,1302
130224,Loivos da Ribeira e Tresouras,649,1302
130225,Santa Cruz do Douro e São Tomé de Covelas,1491,1302
130226,Teixeira e Teixeiró,767,1302
130301,Aião,690,1303
130302,Airães,2283,1303
130305,Friande,1547,1303
130306,Idães,2437,1303
130307,Jugueiros,1122,1303
130313,Penacova,926,1303
130314,Pinheiro,963,1303
130315,Pombeiro de Ribavizela,1928,1303
130317,Refontoura,1778,1303
130318,Regilde,1041,1303
130319,Revinhade,603,1303
130324,Sendim,1422,1303
130334,Macieira da Lixa e Caramos,3431,1303
130335,"Margaride, Várzea, Lagares, Varziela e Moure",16211,1303
130336,"Pedreira, Rande e Sernande",2989,1303
130337,Torrados e Sousa,2979,1303
130338,Unhão e Lordelo,1083,1303
130339,Vila Cova da Lixa e Borba de Godim,5728,1303
130340,Vila Fria e Vizela (São Jorge),1030,1303
130341,Vila Verde e Santão,1411,1303
130405,Lomba,1257,1304
130408,Rio Tinto,45065,1304
130412,Baguim do Monte (Rio Tinto),12552,1304
130413,Fânzeres e São Pedro da Cova,33862,1304
130414,Foz do Sousa e Covelo,6457,1304
130415,"Gondomar (São Cosme), Valbom e Jovim",41731,1304
130416,Melres e Medas,4833,1304
130502,Aveleda,1718,1305
130504,Caíde de Rei,2274,1305
130510,Lodares,1806,1305
130512,Macieira,1403,1305
130513,Meinedo,3436,1305
130515,Nevogilde,2170,1305
130524,Sousela,1586,1305
130525,Torno,2355,1305
130526,Vilar do Torno e Alentém,1164,1305
130527,Cernadelo e Lousada (São Miguel e Santa Margarida),1960,1305
130528,"Cristelos, Boim e Ordem",6621,1305
130529,Figueiras e Covas,1924,1305
130530,Lustosa e Barrosas (Santo Estêvão),5270,1305
130531,Nespereira e Casais,3021,1305
130532,"Silvares, Pias, Nogueira e Alvarenga",5961,1305
130601,Águas Santas,23383,1306
130603,Folgosa,3021,1306
130608,Milheirós,3952,1306
130609,Moreira,11372,1306
130613,São Pedro Fins,1644,1306
130616,Vila Nova da Telha,5339,1306
130617,Pedrouços,10103,1306
130618,Castêlo da Maia,16209,1306
130619,Cidade da Maia,35157,1306
130620,Nogueira e Silva Escura,7287,1306
130704,Banho e Carvalhosa,1079,1307
130705,Constance,1389,1307
130722,Soalhães,2991,1307
130723,Sobretâmega,1020,1307
130724,Tabuado,1228,1307
130730,Vila Boa do Bispo,2675,1307
130732,"Alpendorada, Várzea e Torrão",7096,1307
130733,Avessadas e Rosém,1321,1307
130734,Bem Viver,3216,1307
130735,Santo Isidoro e Livração,1723,1307
130736,Marco,10348,1307
130737,Paredes de Viadores e Manhuncelos,1416,1307
130738,Penha Longa e Paços de Gaiolo,2304,1307
130739,Sande e São Lourenço do Douro,2272,1307
130740,"Várzea, Aliviada e Folhada",2281,1307
130741,Vila Boa de Quires e Maureles,3188,1307
130811,"Custóias, Leça do Balio e Guifões",37272,1308
130812,Matosinhos e Leça da Palmeira,42709,1308
130813,"Perafita, Lavra e Santa Cruz do Bispo",25976,1308
130814,São Mamede de Infesta e Senhora da Hora,43905,1308
130902,Carvalhosa,3965,1309
130904,Eiriz,1982,1309
130905,Ferreira,3779,1309
130906,Figueiró,2213,1309
130908,Freamunde,6859,1309
130910,Meixomil,3355,1309
130913,Penamaior,3183,1309
130914,Raimonda,2257,1309
130916,Seroa,2969,1309
130917,Frazão Arreigada,5297,1309
130918,Paços de Ferreira,8804,1309
130919,Sanfins Lamoso Codessos,5034,1309
131001,Aguiar de Sousa,1418,1310
131002,Astromil,912,1310
131003,Baltar,4266,1310
131004,Beire,1829,1310
131008,Cete,2717,1310
131009,Cristelo,1698,1310
131010,Duas Igrejas,3190,1310
131011,Gandra,6193,1310
131013,Lordelo,8434,1310
131014,Louredo,1205,1310
131017,Parada de Todeia,1556,1310
131018,Rebordosa,7744,1310
131019,Recarei,3970,1310
131020,Sobreira,3731,1310
131021,Sobrosa,2394,1310
131022,Vandoma,2179,1310
131024,Vilela,4366,1310
131025,Paredes,18135,1310
131101,Abragão,2115,1311
131102,Boelhe,1373,1311
131103,Bustelo,1445,1311
131104,Cabeça Santa,2095,1311
131105,Canelas,1385,1311
131106,Capela,860,1311
131107,Castelões,1265,1311
131108,Croca,1566,1311
131109,Duas Igrejas,2043,1311
131110,Eja,788,1311
131112,Fonte Arcada,1317,1311
131113,Galegos,2277,1311
131115,Irivo,1835,1311
131121,Oldrões,1702,1311
131122,Paço de Sousa,3431,1311
131125,Perozelo,1169,1311
131128,Rans,1638,1311
131129,Rio de Moinhos,2365,1311
131132,Recezinhos (São Mamede),1357,1311
131133,Recezinhos (São Martinho),1567,1311
131134,Sebolido,729,1311
131136,Valpedre,1309,1311
131138,Rio Mau,1228,1311
131139,Penafiel,13929,1311
131140,Luzim e Vila Cova,1378,1311
131141,Guilhufe e Urrô,3527,1311
131142,Lagares e Figueira,2386,1311
131143,Termas de São Vicente,4243,1311
131202,Bonfim,20739,1312
131203,Campanhã,27264,1312
131210,Paranhos,39745,1312
131211,Ramalde,33314,1312
131216,"Aldoar, Foz do Douro e Nevogilde",24223,1312
131217,"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória",33527,1312
131218,Lordelo do Ouro e Massarelos,23548,1312
131305,Balazar,2360,1313
131307,Estela,2350,1313
131308,Laundos,1860,1313
131311,Rates,2272,1313
131313,"Aver-o-Mar, Amorim e Terroso",13467,1313
131314,Aguçadoura e Navais,5259,1313
131315,"Póvoa de Varzim, Beiriz e Argivai",33364,1313
131401,Agrela,1379,1314
131402,Água Longa,1998,1314
131405,Aves,7378,1314
131413,Monte Córdova,3425,1314
131416,Rebordões,2956,1314
131418,Reguenga,1306,1314
131419,Roriz,3135,1314
131430,Negrelos (São Tomé),3420,1314
131432,Vilarinho,3312,1314
131433,"Areias, Sequeiró, Lama e Palmeira",5726,1314
131434,Vila Nova do Campo,5795,1314
131435,Carreira e Refojos de Riba de Ave,1893,1314
131436,Lamelas e Guimarei,1442,1314
131437,"St.Tirso, Couto (S.Cristina e S.Miguel) e Burgães",18808,1314
131501,Alfena,13051,1315
131503,Ermesinde,35092,1315
131505,Valongo,22802,1315
131506,Campo e Sobrado,13932,1315
131602,Árvore,5345,1316
131603,Aveleda,1087,1316
131604,Azurara,1882,1316
131607,Fajozes,1168,1316
131610,Gião,1546,1316
131611,Guilhabreu,1980,1316
131612,Junqueira,1878,1316
131613,Labruge,2567,1316
131614,Macieira da Maia,2132,1316
131616,Mindelo,3643,1316
131617,Modivas,1567,1316
131627,Vila Chã,3206,1316
131628,Vila do Conde,26119,1316
131630,Vilar de Pinheiro,2293,1316
131631,"Bagunte, Ferreiró, Outeiro Maior e Parada",2409,1316
131632,Fornelo e Vairão,2193,1316
131633,Malta e Canidelo,1971,1316
131634,Retorta e Tougues,1912,1316
131635,Rio Mau e Arcos,2445,1316
131636,Touguinha e Touguinhó,3141,1316
131637,Vilar e Mosteiró,2128,1316
131701,Arcozelo,13386,1317
131702,Avintes,9763,1317
131703,Canelas,11975,1317
131704,Canidelo,24806,1317
131709,Madalena,9693,1317
131712,Oliveira do Douro,20087,1317
131717,São Félix da Marinha,11836,1317
131723,Vilar de Andorinho,15150,1317
131725,Grijó e Sermonde,10679,1317
131726,Gulpilhares e Valadares,19673,1317
131727,Mafamude e Vilar do Paraíso,45245,1317
131728,Pedroso e Seixezelo,18341,1317
131729,"Sandim, Olival, Lever e Crestuma",14909,1317
131730,Santa Marinha e São Pedro da Afurada,29537,1317
131731,Serzedo e Perosinho,12688,1317
131806,Covelas,1284,1318
131808,Muro,1655,1318
131809,Alvarelhos e Guidões,4325,1318
131810,Bougado (São Martinho e Santiago),18441,1318
131811,Coronado (São Romão e São Mamede),8231,1318
140104,Bemposta,1348,1401
140105,Martinchel,457,1401
140106,Mouriscas,1368,1401
140107,Pego,1992,1401
140108,Rio de Moinhos,922,1401
140115,Tramagal,2679,1401
140118,Fontes,457,1401
140119,Carvalhal,536,1401
140120,Abrantes (São Vicente e São João) e Alferrarede,13954,1401
140121,Aldeia do Mato e Souto,662,1401
140122,Alvega e Concavada,1658,1401
140123,São Facundo e Vale das Mós,1100,1401
140124,São Miguel do Rio Torto e Rossio ao Sul do Tejo,3773,1401
140202,Bugalhos,920,1402
140206,Minde,2577,1402
140207,Moitas Venda,826,1402
140208,Monsanto,714,1402
140209,Serra de Santo António,678,1402
140211,Alcanena e Vila Moreira,4167,1402
140212,"Malhou, Louriceira e Espinheiro",1524,1402
140301,Almeirim,10819,1403
140302,Benfica do Ribatejo,2626,1403
140303,Fazendas de Almeirim,5851,1403
140304,Raposa,469,1403
140401,Alpiarça,6353,1404
140501,Benavente,7980,1405
140502,Samora Correia,14860,1405
140503,Santo Estêvão,1768,1405
140504,Barrosa,547,1405
140604,Pontével,4011,1406
140605,Valada,585,1406
140607,Vila Chã de Ourique,2341,1406
140608,Vale da Pedra,1455,1406
140609,Cartaxo e Vale da Pinta,10826,1406
140610,Ereira e Lapa,1633,1406
140704,Ulme,866,1407
140705,Vale de Cavalos,786,1407
140707,Carregueira,1538,1407
140708,Chamusca e Pinheiro Grande,3277,1407
140709,Parreira e Chouto,1049,1407
140801,Constância,881,1408
140802,Montalvo,1058,1408
140803,Santa Margarida da Coutada,1438,1408
140902,Couço,1988,1409
140903,São José da Lamarosa,1264,1409
140905,Branca,1185,1409
140907,Biscainho,833,1409
140908,Santana do Mato,809,1409
140909,"Coruche, Fajarda e Erra",9470,1409
141001,São João Baptista,6348,1410
141002,Nossa Senhora de Fátima,10237,1410
141101,Águas Belas,1026,1411
141103,Beco,688,1411
141104,Chãos,431,1411
141106,Ferreira do Zêzere,1990,1411
141107,Igreja Nova do Sobral,529,1411
141110,Nossa Senhora do Pranto,867,1411
141111,Areias e Pias,1367,1411
141201,Azinhaga,1243,1412
141202,Golegã,3123,1412
141203,Pombalinho,355,1412
141302,Amêndoa,370,1413
141303,Cardigos,810,1413
141304,Carvoeiro,446,1413
141305,Envendos,727,1413
141307,Ortiga,441,1413
141309,"Mação, Penhascoso e Aboboreira",2885,1413
141401,Alcobertas,1455,1414
141402,Arrouquelas,516,1414
141405,Fráguas,743,1414
141408,Rio Maior,10326,1414
141410,Asseiceira,922,1414
141411,São Sebastião,432,1414
141415,Azambujeira e Malaqueijo,711,1414
141416,Marmeleira e Assentiz,737,1414
141417,Outeiro da Cortiçada e Arruda dos Pisões,894,1414
141418,São João da Ribeira e Ribeira de São João,1137,1414
141502,Marinhais,5837,1415
141503,Muge,1059,1415
141507,Glória do Ribatejo e Granho,3409,1415
141508,Salvaterra de Magos e Foros de Salvaterra,9563,1415
141601,Abitureiras,787,1416
141602,Abrã,861,1416
141604,Alcanede,3602,1416
141605,Alcanhões,1228,1416
141606,Almoster,1444,1416
141607,Amiais de Baixo,1398,1416
141608,Arneiro das Milhariças,676,1416
141613,Moçarria,918,1416
141614,Pernes,1248,1416
141616,Póvoa da Isenta,852,1416
141625,Vale de Santarém,2413,1416
141628,Gançaria,444,1416
141629,"Achete, Azoia de Baixo e Póvoa de Santarém",2290,1416
141630,Azoia de Cima e Tremês,1994,1416
141631,Casével e Vaqueiros,951,1416
141632,Romeira e Várzea,2223,1416
141633,Cidade de Santarém,25362,1416
141634,São Vicente do Paul e Vale de Figueira,2243,1416
141701,Alcaravela,670,1417
141702,Santiago de Montalegre,232,1417
141703,Sardoal,1926,1417
141704,Valhascos,312,1417
141802,Asseiceira,2336,1418
141804,Carregueiros,922,1418
141808,Olalhas,1173,1418
141809,Paialvo,2017,1418
141813,São Pedro de Tomar,2438,1418
141814,Sabacheira,840,1418
141817,Além da Ribeira e Pedreira,1057,1418
141818,Casais e Alviobeira,2423,1418
141819,Madalena e Beselga,3244,1418
141820,Serra e Junceira,1664,1418
141821,São João Baptista e Santa Maria dos Olivais,15108,1418
141902,Assentiz,2394,1419
141904,Chancelaria,1405,1419
141909,Pedrógão,1737,1419
141910,Riachos,4437,1419
141916,Zibreira,834,1419
141917,Meia Via,1406,1419
141918,"Brogueira, Parceiros de Igreja e Alcorochel",2406,1419
141919,Olaia e Paço,2016,1419
141920,"Torres Novas (Santa Maria, Salvador e Santiago)",6999,1419
141921,"Torres Novas (São Pedro), Lapas e Ribeira Branca",7174,1419
142001,Atalaia,1671,1420
142002,Praia do Ribatejo,1284,1420
142003,Tancos,195,1420
142006,Vila Nova da Barquinha,3297,1420
142101,Alburitel,848,1421
142102,Atouguia,2075,1421
142104,Caxarias,1870,1421
142105,Espite,969,1421
142106,Fátima,10825,1421
142111,Nossa Senhora das Misericórdias,4282,1421
142113,Seiça,1776,1421
142114,Urqueira,1522,1421
142115,Nossa Senhora da Piedade,6219,1421
142119,"Freixianda, Ribeira do Fárrio e Formigais",3155,1421
142120,Gondemaria e Olival,2750,1421
142121,Matas e Cercal,1594,1421
142122,Rio de Couros e Casal dos Bernardos,2477,1421
150104,Torrão,1677,1501
150105,São Martinho,326,1501
150106,Comporta,963,1501
150107,Santa Maria do Castelo e Santiago e Santa Susana,6880,1501
150201,Alcochete,10826,1502
150202,Samouco,2773,1502
150203,São Francisco,2021,1502
150303,Costa da Caparica,12241,1503
150312,"Almada, Cova da Piedade, Pragal e Cacilhas",41313,1503
150313,Caparica e Trafaria,22102,1503
150314,Charneca de Caparica e Sobreda,41433,1503
150315,Laranjeiro e Feijó,33779,1503
150407,Santo António da Charneca,10112,1504
150409,"Alto do Seixalinho, Santo André e Verderena",35463,1504
150410,Barreiro e Lavradio,18954,1504
150411,Palhais e Coina,3257,1504
150501,Azinheira dos Barros e São Mamede do Sádão,498,1505
150503,Melides,1310,1505
150505,Carvalhal,1071,1505
150506,Grândola e Santa Margarida da Serra,8830,1505
150601,Alhos Vedros,14216,1506
150603,Moita,16222,1506
150607,Baixa da Banheira e Vale da Amoreira,26628,1506
150608,Gaio-Rosário e Sarilhos Pequenos,2072,1506
150701,Canha,1167,1507
150704,Sarilhos Grandes,2707,1507
150709,Atalaia e Alto Estanqueiro-Jardia,4609,1507
150710,Montijo e Afonsoeiro,33548,1507
150711,Pegões,2858,1507
150802,Palmela,16217,1508
150803,Pinhal Novo,23883,1508
150804,Quinta do Anjo,12347,1508
150806,Poceirão e Marateca,7181,1508
150901,Abela,720,1509
150902,Alvalade,1506,1509
150903,Cercal,2585,1509
150904,Ermidas-Sado,1727,1509
150907,Santo André,9046,1509
150910,São Francisco da Serra,617,1509
150912,"Santiago do Cacém, S.Cruz e S.Bartolomeu da Serra",6626,1509
150913,São Domingos e Vale de Água,1069,1509
151002,Amora,42250,1510
151005,Corroios,43384,1510
151006,Fernão Ferro,20765,1510
151007,"Seixal, Arrentela e Aldeia de Paio Pires",40075,1510
151101,Sesimbra (Castelo),18073,1511
151102,Sesimbra (Santiago),4172,1511
151103,Quinta do Conde,24303,1511
151205,Setúbal (São Sebastião),44533,1512
151207,Gâmbia-Pontes-Alto da Guerra,5938,1512
151208,Sado,4942,1512
151209,Azeitão (São Lourenço e São Simão),18249,1512
151210,"S.Julião, N.S. da Anunciada e S.Maria da Graça",32723,1512
151301,Sines,11015,1513
151302,Porto Covo,924,1513
160101,Aboim das Choças,336,1601
160102,Aguiã,796,1601
160104,Ázere,275,1601
160105,Cabana Maior,337,1601
160106,Cabreiro,408,1601
160108,Cendufe,321,1601
160109,Couto,778,1601
160113,Gavieira,428,1601
160115,Gondoriz,1091,1601
160121,Miranda,350,1601
160122,Monte Redondo,252,1601
160123,Oliveira,357,1601
160124,Paçô,1038,1601
160125,Padroso,237,1601
160128,Prozelo,892,1601
160130,Rio Frio,709,1601
160131,Rio de Moinhos,499,1601
160133,Sabadim,503,1601
160142,Jolda (São Paio),344,1601
160144,Senharei,259,1601
160145,Sistelo,268,1601
160146,Soajo,1095,1601
160149,Vale,817,1601
160152,Alvora e Loureda,435,1601
160153,Arcos de Valdevez (São Paio) e Giela,1734,1601
160154,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",2726,1601
160155,Eiras e Mei,394,1601
160156,Grade e Carralcova,465,1601
160157,Guilhadeses e Santar,1212,1601
160158,Jolda (Madalena) e Rio Cabrão,472,1601
160159,Padreiro (Salvador e Santa Cristina),413,1601
160160,Portela e Extremo,440,1601
160161,São Jorge e Ermelo,871,1601
160162,Souto e Tabaçô,964,1601
160163,Távora (Santa Maria e São Vicente),1002,1601
160164,"Vilela, São Cosme e São Damião e Sá",577,1601
160201,Âncora,1157,1602
160205,Argela,359,1602
160209,Dem,332,1602
160211,Lanhelas,928,1602
160214,Riba de Âncora,632,1602
160215,Seixas,1329,1602
160217,Vila Praia de Âncora,4858,1602
160218,Vilar de Mouros,730,1602
160220,Vile,263,1602
160221,"Arga (Baixo, Cima e São João)",185,1602
160222,Caminha (Matriz) e Vilarelho,2250,1602
160223,Gondar e Orbacém,394,1602
160224,Moledo e Cristelo,1552,1602
160225,Venade e Azevedo,881,1602
160301,Alvaredo,517,1603
160304,Cousso,392,1603
160305,Cristoval,514,1603
160307,Fiães,214,1603
160308,Gave,270,1603
160311,Paderne,1141,1603
160313,Penso,504,1603
160317,São Paio,654,1603
160319,Castro Laboreiro e Lamas de Mouro,812,1603
160320,Chaviães e Paços,743,1603
160321,Parada do Monte e Cubalhão,842,1603
160322,Prado e Remoães,481,1603
160323,Vila e Roussas,2425,1603
160401,Abedim,200,1604
160404,Barbeita,953,1604
160405,Barroças e Taias,335,1604
160406,Bela,679,1604
160407,Cambeses,462,1604
160410,Lara,270,1604
160411,Longos Vales,974,1604
160415,Merufe,987,1604
160418,Moreira,625,1604
160420,Pias,793,1604
160421,Pinheiros,312,1604
160422,Podame,257,1604
160423,Portela,212,1604
160424,Riba de Mouro,1064,1604
160427,Segude,344,1604
160428,Tangil,683,1604
160431,Trute,322,1604
160434,Anhões e Luzio,245,1604
160435,Ceivães e Badim,623,1604
160436,Mazedo e Cortes,3408,1604
160437,"Messegães, Valadares e Sá",635,1604
160438,Monção e Troviscoso,3267,1604
160439,"Sago, Lordelo e Parada",467,1604
160440,Troporiz e Lapela,495,1604
160501,Agualonga,266,1605
160503,Castanheira,570,1605
160505,Coura,351,1605
160507,Cunha,430,1605
160510,Infesta,419,1605
160513,Mozelos,317,1605
160514,Padornelo,386,1605
160515,Parada,266,1605
160519,Romarigães,206,1605
160520,Rubiães,502,1605
160521,Vascões,213,1605
160522,Bico e Cristelo,737,1605
160523,Cossourado e Linhares,503,1605
160524,Formariz e Ferreira,956,1605
